raceId,driverId,position,relative_diff,driver_avg,race_avg
875,1,10,-0.0551690526675629,19954.0,21119.121951219513
875,815,11,0.06952836638625955,22587.5,21119.121951219513
875,814,12,-0.02877117489178693,20511.5,21119.121951219513
875,30,13,-0.04439682451690992,20181.5,21119.121951219513
875,813,14,0.0008465337158325679,21137.0,21119.121951219513
875,811,15,0.05825895847480721,22349.5,21119.121951219513
875,808,16,0.03837176804283249,21929.5,21119.121951219513
875,5,17,0.02714971058478961,21692.5,21119.121951219513
875,10,18,0.013962609310253992,21414.0,21119.121951219513
875,819,19,0.025634496075686772,21660.5,21119.121951219513
875,39,20,0.07717546461188793,22749.0,21119.121951219513
875,37,\N,nan,nan,21119.121951219513
875,155,\N,0.11247522762864305,23494.5,21119.121951219513
875,3,\N,nan,nan,21119.121951219513
875,18,\N,nan,nan,21119.121951219513
876,20,1,-0.08758490019702513,20707.0,22694.714285714286
876,4,2,-0.08348702970484004,20800.0,22694.714285714286
876,17,3,-0.08313452471626498,20808.0,22694.714285714286
876,1,4,-0.08119574727910214,20852.0,22694.714285714286
876,18,5,-0.05224627509237521,21509.0,22694.714285714286
876,13,6,-0.07026809263327523,21100.0,22694.714285714286
876,8,7,-0.056872903067422896,21404.0,22694.714285714286
876,807,8,-0.045857122174452224,21654.0,22694.714285714286
876,154,9,-0.07573191995618869,20976.0,22694.714285714286
876,811,10,-0.028540314610702326,22047.0,22694.714285714286
876,3,11,-0.05308347444024098,21490.0,22694.714285714286
876,814,12,0.05522368329944667,23948.0,22694.714285714286
876,817,13,-0.0025430717032915383,22637.0,22694.714285714286
876,155,14,0.0013785462946060212,22726.0,22694.714285714286
876,818,15,0.030085671301687593,23377.5,22694.714285714286
876,813,16,0.10281185675707998,25028.0,22694.714285714286
876,808,17,-0.011003191429093015,22445.0,22694.714285714286
876,5,18,0.01199775907542975,22967.0,22694.714285714286
876,819,19,-0.0001195999068379902,22692.0,22694.714285714286
876,10,20,0.2030554628831131,27303.0,22694.714285714286
876,39,21,0.08148530494828875,24544.0,22694.714285714286
876,30,22,0.02133914127266888,23179.0,22694.714285714286
876,37,\N,0.05002423471796451,23830.0,22694.714285714286
876,815,\N,0.010014918514695029,22922.0,22694.714285714286
877,8,1,-0.07657558512842538,20278.0,21959.566666666666
877,4,2,-0.11801538281720796,19368.0,21959.566666666666
877,20,3,0.021878088061847045,22440.0,21959.566666666666
877,18,4,-0.11405355600520346,19455.0,21959.566666666666
877,813,5,-0.056311068676218524,20723.0,21959.566666666666
877,155,6,-0.11068372630303873,19529.0,21959.566666666666
877,13,7,-0.10813358490680595,19585.0,21959.566666666666
877,811,8,0.028572209226958075,22587.0,21959.566666666666
877,814,9,0.013438334393362446,22254.666666666668,21959.566666666666
877,817,10,-0.058428596799876095,20676.5,21959.566666666666
877,30,11,-0.06712640049059859,20485.5,21959.566666666666
877,818,12,-0.08459031523087124,20102.0,21959.566666666666
877,5,13,0.04883672567916494,23032.0,21959.566666666666
877,10,14,-0.09451765138049169,19884.0,21959.566666666666
877,815,15,0.21093767788374707,26591.666666666668,21959.566666666666
877,808,16,-0.05421630967217017,20769.0,21959.566666666666
877,37,17,0.014227663873148725,22272.0,21959.566666666666
877,819,\N,-0.0008454933081557027,21941.0,21959.566666666666
877,154,\N,0.07183353648447834,23537.0,21959.566666666666
877,17,\N,-0.13176793106117754,19066.0,21959.566666666666
877,1,\N,nan,nan,21959.566666666666
877,39,\N,nan,nan,21959.566666666666
877,3,\N,0.3332230295983376,29277.0,21959.566666666666
877,807,\N,nan,nan,21959.566666666666
878,1,1,-0.07601815646074798,20814.0,22526.416666666668
878,20,2,-0.07202284724971057,20904.0,22526.416666666668
878,4,3,0.08490402009492552,24439.0,22526.416666666668
878,13,4,-0.044677175316387846,21520.0,22526.416666666668
878,18,5,-0.04800659965891903,21445.0,22526.416666666668
878,8,6,0.10270534224632555,24840.0,22526.416666666668
878,154,7,-0.059326642423525026,21190.0,22526.416666666668
878,807,8,-0.018974019392047167,22099.0,22526.416666666668
878,813,9,-0.008186684522246157,22342.0,22526.416666666668
878,811,10,-0.017020757111095543,22143.0,22526.416666666668
878,815,11,-0.019861865883388816,22079.0,22526.416666666668
878,817,12,0.005530543768982289,22651.0,22526.416666666668
878,3,13,-0.05240143979106018,21346.0,22526.416666666668
878,155,14,0.06892278325077589,24079.0,22526.416666666668
878,814,15,-0.002460074653092534,22471.0,22526.416666666668
878,30,16,-0.03313517092894644,21780.0,22526.416666666668
878,808,17,0.01045809179592843,22762.0,22526.416666666668
878,5,18,0.008282867892141395,22713.0,22526.416666666668
878,10,19,0.025107558903065604,23092.0,22526.416666666668
878,819,20,-0.00654416851326411,22379.0,22526.416666666668
878,37,21,0.10084086461450809,24798.0,22526.416666666668
878,39,22,0.0874787749198163,24497.0,22526.416666666668
878,17,\N,nan,nan,22526.416666666668
878,818,\N,nan,nan,22526.416666666668
879,18,1,-0.0957422624681482,21503.0,23779.72463768116
879,4,2,-0.056142701034433765,22444.666666666668,23779.72463768116
879,13,3,-0.06498777121661928,22234.333333333332,23779.72463768116
879,17,4,-0.08374324491513603,21788.333333333332,23779.72463768116
879,807,5,-0.19083728008454404,19241.666666666668,23779.72463768116
879,20,6,-0.02016317030523509,23300.25,23779.72463768116
879,30,7,-0.027154420310567848,23134.0,23779.72463768116
879,818,8,-0.035932907159369136,22925.25,23779.72463768116
879,155,9,0.18228170265620258,28114.333333333332,23779.72463768116
879,8,10,0.07347752713461289,25527.0,23779.72463768116
879,808,11,0.025873948150933575,24395.0,23779.72463768116
879,819,12,-0.015197455389166706,23418.333333333332,23779.72463768116
879,817,13,-0.07181431508147547,22072.0,23779.72463768116
879,5,14,0.08741376925050634,25858.4,23779.72463768116
879,3,15,0.06029402712455682,25213.5,23779.72463768116
879,10,16,-0.02171911767484298,23263.25,23779.72463768116
879,37,17,0.07491782976729046,25561.25,23779.72463768116
879,39,18,0.10342951399956482,26239.25,23779.72463768116
879,814,19,0.01051072006903948,24029.666666666668,23779.72463768116
879,1,\N,-0.032453051893556885,23008.0,23779.72463768116
879,154,\N,nan,nan,23779.72463768116
879,813,\N,nan,nan,23779.72463768116
879,811,\N,nan,nan,23779.72463768116
879,815,\N,nan,nan,23779.72463768116
880,8,1,-0.02919154041073805,22445.0,23119.905660377357
880,4,2,-0.06138602010573795,21700.666666666668,23119.905660377357
880,20,3,-0.046896341604405686,22035.666666666668,23119.905660377357
880,13,4,-0.06611498980567536,21591.333333333332,23119.905660377357
880,1,5,-0.049188738501631385,21982.666666666668,23119.905660377357
880,17,6,-0.02721633050558126,22490.666666666668,23119.905660377357
880,16,7,-0.01725377543650609,22721.0,23119.905660377357
880,814,8,-0.0038670426121409063,23030.5,23119.905660377357
880,18,9,-0.028384155340016995,22463.666666666668,23119.905660377357
880,154,10,-0.03537668675608287,22302.0,23119.905660377357
880,815,11,-0.028456243292759992,22462.0,23119.905660377357
880,818,12,0.0225243568870519,23640.666666666668,23119.905660377357
880,821,13,-0.034792774338865,22315.5,23119.905660377357
880,822,14,0.020808663611769716,23601.0,23119.905660377357
880,824,15,0.0009700590169107585,23142.333333333332,23119.905660377357
880,819,16,0.014342374250727407,23451.5,23119.905660377357
880,820,17,0.30262930606504523,30116.666666666668,23119.905660377357
880,823,18,0.03597596886888574,23951.666666666668,23119.905660377357
880,817,\N,0.02967548179915215,23806.0,23119.905660377357
880,3,\N,-0.03658776436216437,22274.0,23119.905660377357
880,813,\N,-0.0009042277544058008,23099.0,23119.905660377357
880,807,\N,nan,nan,23119.905660377357
881,20,1,-0.2250409782652284,21178.25,27328.219178082192
881,17,2,-0.2370889641897582,20849.0,27328.219178082192
881,1,3,-0.18382899907767575,22304.5,27328.219178082192
881,3,4,-0.2093978074748366,21605.75,27328.219178082192
881,13,5,-0.20806219172314233,21642.25,27328.219178082192
881,154,6,-0.19128771170015102,22100.666666666668,27328.219178082192
881,8,7,-0.14026597024501747,23495.0,27328.219178082192
881,807,8,-0.1718999378433653,22630.5,27328.219178082192
881,815,9,-0.22075968941733168,21295.25,27328.219178082192
881,818,10,0.128942936199222,30852.0,27328.219178082192
881,822,11,-0.0737047359345551,25314.0,27328.219178082192
881,821,12,-0.15922073625536354,22977.0,27328.219178082192
881,824,13,-0.1341093305128925,23663.25,27328.219178082192
881,819,14,0.06721187392228414,29165.0,27328.219178082192
881,823,15,-0.14172965874002488,23455.0,27328.219178082192
881,820,16,-0.10880581565545175,24354.75,27328.219178082192
881,18,17,0.8089848083837939,49436.333333333336,27328.219178082192
881,817,18,-0.1850670355963695,22270.666666666668,27328.219178082192
881,813,\N,-0.02419547259092916,26667.0,27328.219178082192
881,16,\N,1.3278867746721739,63617.0,27328.219178082192
881,814,\N,2.052467468019409,83418.5,27328.219178082192
881,4,\N,nan,nan,27328.219178082192
882,4,1,-0.0322597276030013,20417.333333333332,21097.947368421053
882,8,2,-0.020821016096186272,20658.666666666668,21097.947368421053
882,1,3,-0.04314546272481814,20187.666666666668,21097.947368421053
882,20,4,-0.058391811625476193,19866.0,21097.947368421053
882,18,5,-0.057728239963478645,19880.0,21097.947368421053
882,13,6,-0.04842243737022735,20076.333333333332,21097.947368421053
882,817,7,0.036609531317173025,21870.333333333332,21097.947368421053
882,814,8,-0.04020678822168613,20249.666666666668,21097.947368421053
882,154,9,-0.04448840537409901,20159.333333333332,21097.947368421053
882,807,10,-0.002714989318824542,21040.666666666668,21097.947368421053
882,815,11,-0.046779307540519066,20111.0,21097.947368421053
882,818,12,-0.021579383709897756,20642.666666666668,21097.947368421053
882,822,13,0.03202772698433291,21773.666666666668,21097.947368421053
882,813,14,-1.3304694977373315e-05,21097.666666666668,21097.947368421053
882,824,15,0.0515398937121179,22185.333333333332,21097.947368421053
882,819,16,0.02287991764393811,21580.666666666668,21097.947368421053
882,820,17,0.12657088949369805,23768.333333333332,21097.947368421053
882,823,18,-0.009145314710086574,20905.0,21097.947368421053
882,3,\N,0.025692197544784814,21640.0,21097.947368421053
882,17,\N,0.1433102746338506,24121.5,21097.947368421053
882,16,\N,nan,nan,21097.947368421053
882,821,\N,nan,nan,21097.947368421053
883,20,1,-0.05821014818214463,21618.666666666668,22954.87323943662
883,8,2,-0.03205738632319628,22219.0,22954.87323943662
883,154,3,-0.015909762121557904,22589.666666666668,22954.87323943662
883,814,4,-0.031055420432986706,22242.0,22954.87323943662
883,1,5,-0.05443462453787678,21705.333333333332,22954.87323943662
883,815,6,-0.07135187471315428,21317.0,22954.87323943662
883,17,7,-0.06991427147937533,21350.0,22954.87323943662
883,4,8,-0.054634291653679355,21700.75,22954.87323943662
883,3,9,-0.06318367452122843,21504.5,22954.87323943662
883,18,10,-0.042545355369629084,21978.25,22954.87323943662
883,813,11,-0.02041134800510826,22486.333333333332,22954.87323943662
883,807,12,-0.028964361183853687,22290.0,22954.87323943662
883,16,13,0.031589229572290024,23680.0,22954.87323943662
883,822,14,0.08871580655902124,24991.333333333332,22954.87323943662
883,13,15,0.009731125858696423,23178.25,22954.87323943662
883,817,16,-0.024462775300303486,22393.333333333332,22954.87323943662
883,819,17,-0.001649899742053609,22917.0,22954.87323943662
883,821,18,0.0322753583884118,23695.75,22954.87323943662
883,824,19,0.02810413082373499,23600.0,22954.87323943662
883,820,20,0.039452483623717324,23860.5,22954.87323943662
883,823,21,0.03943941450341027,23860.2,22954.87323943662
883,818,\N,0.8072415197975698,41485.0,22954.87323943662
884,4,1,-0.09399840981900953,19212.75,21206.08860759494
884,8,2,-0.058367919570905945,19968.333333333332,21206.08860759494
884,13,3,-0.0900019160964639,19297.5,21206.08860759494
884,20,4,-0.10922988441939001,18889.75,21206.08860759494
884,17,5,-0.09318496419406662,19230.0,21206.08860759494
884,3,6,-0.07576858250446754,19599.333333333332,21206.08860759494
884,814,7,-0.06029346718550507,19927.5,21206.08860759494
884,18,8,-0.09937815407285903,19098.666666666668,21206.08860759494
884,815,9,-0.060564615727152715,19921.75,21206.08860759494
884,817,10,-0.06571643801845788,19812.5,21206.08860759494
884,821,11,-0.038743052658031775,20384.5,21206.08860759494
884,1,12,-0.04146632714153633,20326.75,21206.08860759494
884,16,13,0.6133809790715705,34213.5,21206.08860759494
884,813,14,-0.08391404188312303,19426.6,21206.08860759494
884,807,15,0.06105532942433723,22500.833333333332,21206.08860759494
884,822,16,-0.031536003014817744,20537.333333333332,21206.08860759494
884,819,17,-0.012767808305989796,20935.333333333332,21206.08860759494
884,824,18,0.0655430342730562,22596.0,21206.08860759494
884,820,19,0.07227066185712523,22738.666666666668,21206.08860759494
884,818,20,0.12638640920538097,23886.25,21206.08860759494
884,823,21,0.030718130271876698,21857.5,21206.08860759494
884,154,22,nan,nan,21206.08860759494
885,3,1,-0.04647428822963322,25200.0,26428.233333333334
885,20,2,-0.07769090379354403,24375.0,26428.233333333334
885,17,3,-0.07992336478538735,24316.0,26428.233333333334
885,1,4,-0.061571778665997355,24801.0,26428.233333333334
885,16,5,-0.04367425240935516,25274.0,26428.233333333334
885,18,6,-0.06974485619545764,24585.0,26428.233333333334
885,4,7,-0.07337733509743999,24489.0,26428.233333333334
885,818,8,-0.060587982296710474,24827.0,26428.233333333334
885,814,9,-0.029711911629860498,25643.0,26428.233333333334
885,8,10,-0.06265017084002336,24772.5,26428.233333333334
885,807,11,-0.05502574897805,24974.0,26428.233333333334
885,822,12,0.0996951492532607,29063.0,26428.233333333334
885,821,13,-0.0296362349860692,25645.0,26428.233333333334
885,820,14,-0.10338312436069003,23696.0,26428.233333333334
885,823,15,0.09274551079842637,28879.333333333332,26428.233333333334
885,815,16,-0.06645292219053614,24672.0,26428.233333333334
885,154,\N,0.2211372433773477,32272.5,26428.233333333334
885,817,\N,-0.04552833018224198,25225.0,26428.233333333334
885,824,\N,-0.04812025523209397,25156.5,26428.233333333334
885,813,\N,0.26101883465536224,33326.5,26428.233333333334
885,13,\N,-0.04151746806130314,25331.0,26428.233333333334
885,819,\N,nan,nan,26428.233333333334
886,20,1,-0.027467621128808916,20866.5,21455.840909090908
886,4,2,-0.041100272547102516,20574.0,21455.840909090908
886,1,3,-0.03208174930115444,20767.5,21455.840909090908
886,17,4,0.011962201434871034,21712.5,21455.840909090908
886,3,5,-0.01478265260113168,21138.666666666668,21455.840909090908
886,818,6,-0.006354489188682417,21319.5,21455.840909090908
886,814,7,-0.018169453751203535,21066.0,21455.840909090908
886,13,8,-0.04816128687144945,20422.5,21455.840909090908
886,8,9,0.1736664205657074,25182.0,21455.840909090908
886,16,10,-0.09460551640420013,19426.0,21455.840909090908
886,815,11,-0.039142763625501384,20616.0,21455.840909090908
886,18,12,-0.05797213515709323,20212.0,21455.840909090908
886,154,13,-0.011155046782132813,21216.5,21455.840909090908
886,822,14,0.08734959859415273,23330.0,21455.840909090908
886,817,15,-0.008708160630131398,21269.0,21455.840909090908
886,813,16,-0.05790999201672499,20213.333333333332,21455.840909090908
886,824,17,-0.003627958905023697,21378.0,21455.840909090908
886,819,18,0.03041871412425314,22108.5,21455.840909090908
886,820,19,-0.003814388326128567,21374.0,21455.840909090908
886,821,20,0.014665428040891645,21770.5,21455.840909090908
886,807,\N,-0.006401096543958634,21318.5,21455.840909090908
886,823,\N,0.1410412718723552,24482.0,21455.840909090908
887,3,1,-0.0452902032743483,25106.333333333332,26297.345454545455
887,17,2,0.022942285682942556,26900.666666666668,26297.345454545455
887,4,3,-0.05720522085187999,24793.0,26297.345454545455
887,1,4,0.020274082278612267,26830.5,26297.345454545455
887,8,5,-0.06036143295486446,24710.0,26297.345454545455
887,13,6,0.037766342126478,27290.5,26297.345454545455
887,16,7,-0.04999917032759617,24982.5,26297.345454545455
887,817,8,0.05856692068470096,27837.5,26297.345454545455
887,814,9,0.05845917850447864,27834.666666666668,26297.345454545455
887,807,10,0.024222516294996405,26934.333333333332,26297.345454545455
887,813,11,-0.03946578776703354,25259.5,26297.345454545455
887,822,12,0.18038529986434854,31041.0,26297.345454545455
887,18,13,-0.0664076705979311,24551.0,26297.345454545455
887,821,14,0.03046522497258622,27098.5,26297.345454545455
887,819,15,-0.000621562909218651,26281.0,26297.345454545455
887,824,16,-0.017847636194182084,25828.0,26297.345454545455
887,820,17,-0.016402623424141,25866.0,26297.345454545455
887,823,18,-0.002180655634789293,26240.0,26297.345454545455
887,154,19,-0.04442826583256936,25129.0,26297.345454545455
887,815,20,-0.05648271446685945,24812.0,26297.345454545455
887,20,\N,-0.0825880109572069,24125.5,26297.345454545455
887,818,\N,0.05970772023999655,27867.5,26297.345454545455
888,20,1,-0.19015796518611763,19378.666666666668,23928.946428571428
888,8,2,-0.173999014443306,19765.333333333332,23928.946428571428
888,154,3,-0.16598918972165358,19957.0,23928.946428571428
888,4,4,-0.17514128509926333,19738.0,23928.946428571428
888,1,5,-0.19032512674552604,19374.666666666668,23928.946428571428
888,18,6,-0.15366102471528428,20252.0,23928.946428571428
888,17,7,1.813245464063623,67318.0,23928.946428571428
888,815,8,-0.14611785934698035,20432.5,23928.946428571428
888,3,9,-0.14216866750595697,20527.0,23928.946428571428
888,807,10,-0.13428421395386084,20715.666666666668,23928.946428571428
888,814,11,-0.12177495725813248,21015.0,23928.946428571428
888,817,12,-0.1642757837377175,19998.0,23928.946428571428
888,16,13,-0.13754386436232457,20637.666666666668,23928.946428571428
888,821,14,-0.15242124314967195,20281.666666666668,23928.946428571428
888,813,15,0.18114268358480953,28263.5,23928.946428571428
888,822,16,0.6609799398666141,39745.5,23928.946428571428
888,819,17,-0.06566439381671373,22357.666666666668,23928.946428571428
888,823,18,-0.11656508865657071,21139.666666666668,23928.946428571428
888,820,19,-0.1362030893545698,20669.75,23928.946428571428
888,818,\N,-0.032677846093456704,23147.0,23928.946428571428
888,824,\N,-0.13888812190256716,20605.5,23928.946428571428
888,13,\N,nan,nan,23928.946428571428
890,1,1,-0.01565461837032063,21810.0,22156.85714285714
890,8,2,-0.011502404931075766,21902.0,22156.85714285714
890,20,3,-0.02404931075835916,21624.0,22156.85714285714
890,17,4,-0.005078509501519454,22044.333333333332,22156.85714285714
890,4,5,-0.013082051348179791,21867.0,22156.85714285714
890,154,6,-0.06095662097512534,20806.25,22156.85714285714
890,18,7,0.006528130601297315,22301.5,22156.85714285714
890,13,8,-0.0014077121132014207,22125.666666666668,22156.85714285714
890,815,9,0.01650246940643987,22522.5,22156.85714285714
890,813,10,0.034728580209501966,22926.333333333332,22156.85714285714
890,807,11,-0.07596702300051139,20473.666666666668,22156.85714285714
890,818,12,0.034788757215867945,22927.666666666668,22156.85714285714
890,817,13,0.038707784755445014,23014.5,22156.85714285714
890,823,14,0.02925247263020807,22805.0,22156.85714285714
890,819,15,0.013568840346103825,22457.5,22156.85714285714
890,824,16,0.014132999780783834,22470.0,22156.85714285714
890,820,17,0.021218842280364743,22627.0,22156.85714285714
890,814,18,0.030591411021848678,22834.666666666668,22156.85714285714
890,3,19,0.0003975980777746075,22165.666666666668,22156.85714285714
890,822,\N,0.0072502546776877265,22317.5,22156.85714285714
890,821,\N,0.012102025815935802,22425.0,22156.85714285714
890,16,\N,nan,nan,22156.85714285714
891,20,1,-0.029822745952369174,22784.5,23484.883720930233
891,4,2,-0.04034014952715751,22537.5,23484.883720930233
891,1,3,-0.018964697727385266,23039.5,23484.883720930233
891,3,4,-0.007531811655196327,23308.0,23484.883720930233
891,17,5,-0.010406000891221479,23240.5,23484.883720930233
891,18,6,-0.0252879140466406,22891.0,23484.883720930233
891,13,7,-0.031164034262514247,22753.0,23484.883720930233
891,154,8,-0.0016982720205971293,23445.0,23484.883720930233
891,16,9,0.000260434718027419,23491.0,23484.883720930233
891,817,10,-0.02032727632816756,23007.5,23484.883720930233
891,815,11,-0.1489206317769966,19987.5,23484.883720930233
891,818,12,0.03489973758478981,24304.5,23484.883720930233
891,807,13,0.012417190671881951,23776.5,23484.883720930233
891,821,14,-0.10714198478321858,20968.666666666668,23484.883720930233
891,822,15,-0.00039956429172650486,23475.5,23484.883720930233
891,823,16,0.04250037134227855,24483.0,23484.883720930233
891,813,17,0.3225670479114059,31060.333333333332,23484.883720930233
891,824,18,0.022870723374758616,24022.0,23484.883720930233
891,820,19,-0.07236784340908722,21785.333333333332,23484.883720930233
891,814,\N,0.0009630143090557895,23507.5,23484.883720930233
891,8,\N,0.011033321780462435,23744.0,23484.883720930233
891,819,\N,nan,nan,23484.883720930233
892,20,1,-0.056272265742547345,24305.0,25754.25
892,4,2,-0.06003863440014755,24208.0,25754.25
892,17,3,-0.06015512002873312,24205.0,25754.25
892,13,4,-0.0412456196550084,24692.0,25754.25
892,807,5,-0.004707960822000252,25633.0,25754.25
892,3,6,-0.0650475164293272,24079.0,25754.25
892,817,7,-0.055728666142481335,24319.0,25754.25
892,154,8,0.0499237989846336,27040.0,25754.25
892,1,9,-0.05306891095644408,24387.5,25754.25
892,18,10,-0.05064212702757797,24450.0,25754.25
892,8,11,0.0821320752885446,27869.5,25754.25
892,815,12,0.006940602036557073,25933.0,25754.25
892,821,13,-0.04217750468369298,24668.0,25754.25
892,813,14,-0.013871496937398682,25397.0,25754.25
892,822,15,-0.042293990312278554,24665.0,25754.25
892,16,16,0.04343943232670336,26873.0,25754.25
892,819,17,0.00822194395099838,25966.0,25754.25
892,823,18,0.15518797868312997,29751.0,25754.25
892,824,19,-0.008280186765291166,25541.0,25754.25
892,820,20,0.015211081666132774,26146.0,25754.25
892,818,\N,nan,nan,25754.25
892,814,\N,nan,nan,25754.25
893,20,1,-0.07236371017135886,28860.5,31111.87037037037
893,4,2,-0.05804441677316203,29306.0,31111.87037037037
893,8,3,0.004150493946278749,31241.0,31111.87037037037
893,3,4,-0.05457307291905371,29414.0,31111.87037037037
893,1,5,-0.049928543410547664,29558.5,31111.87037037037
893,13,6,-0.05985508686990368,29249.666666666668,31111.87037037037
893,18,7,-0.04587864224742129,29684.5,31111.87037037037
893,815,8,-0.06619243220849962,29052.5,31111.87037037037
893,807,9,-0.03311823937630088,30081.5,31111.87037037037
893,16,10,-0.02423095626832911,30358.0,31111.87037037037
893,813,11,-0.02947011412221482,30195.0,31111.87037037037
893,821,12,-0.01854180939631825,30535.0,31111.87037037037
893,822,13,0.033024789275976026,32139.333333333332,31111.87037037037
893,818,14,-0.03092722141900099,30149.666666666668,31111.87037037037
893,17,15,-0.0688441532081657,28970.0,31111.87037037037
893,823,16,0.049995803673838934,32667.333333333332,31111.87037037037
893,820,17,-0.021198887408104904,30452.333333333332,31111.87037037037
893,824,18,-0.027220169031589057,30265.0,31111.87037037037
893,819,19,0.022064342477356225,31798.333333333332,31111.87037037037
893,814,20,-0.04467331452030034,29722.0,31111.87037037037
893,154,\N,0.42500808015994845,44334.666666666664,31111.87037037037
893,817,\N,0.03166410819735953,32097.0,31111.87037037037
894,20,1,-0.09362403855515535,22798.5,25153.469387755104
894,8,2,-0.0824327394281635,23080.0,25153.469387755104
894,154,3,-0.09980608833933735,22643.0,25153.469387755104
894,807,4,-0.05050871385454197,23883.0,25153.469387755104
894,1,5,-0.11501273813001012,22260.5,25153.469387755104
894,4,6,-0.1051930191802162,22507.5,25153.469387755104
894,3,7,0.3088452925713172,32922.0,25153.469387755104
894,18,8,0.05142553467692201,26447.0,25153.469387755104
894,13,9,-0.10797593548177722,22437.5,25153.469387755104
894,815,10,0.22833949956187316,30897.0,25153.469387755104
894,821,11,-0.07559471651575639,23252.0,25153.469387755104
894,822,12,-0.04283581605166656,24076.0,25153.469387755104
894,813,13,-0.0635089085775485,23556.0,25153.469387755104
894,819,14,-0.032220978158569495,24343.0,25153.469387755104
894,823,15,-0.12473306721189113,22016.0,25153.469387755104
894,824,16,-0.06750438126764682,23455.5,25153.469387755104
894,820,17,-0.004908642456106248,25030.0,25153.469387755104
894,818,18,-0.04137809798894407,24112.666666666668,25153.469387755104
894,817,19,-0.06402573589069555,23543.0,25153.469387755104
894,16,20,0.4253302177652289,35852.0,25153.469387755104
894,17,\N,-0.08832987159099515,22931.666666666668,25153.469387755104
894,814,\N,-0.05245675526563469,23834.0,25153.469387755104
895,20,1,-0.019480374635629693,22894.5,23349.354166666668
895,17,2,-0.008038230893252757,23161.666666666668,23349.354166666668
895,154,3,-0.007081744766316751,23184.0,23349.354166666668
895,4,4,-0.02601160453224532,22742.0,23349.354166666668
895,8,5,-0.0020494856656456933,23301.5,23349.354166666668
895,807,6,0.011034387996099054,23607.0,23349.354166666668
895,821,7,0.007972204798669433,23535.5,23349.354166666668
895,3,8,-0.07984606997516888,21485.0,23349.354166666668
895,18,9,0.03971469589183855,24276.666666666668,23349.354166666668
895,13,10,-0.09149521444650954,21213.0,23349.354166666668
895,814,11,0.013604052217718317,23667.0,23349.354166666668
895,818,12,0.06753844904703814,24926.333333333332,23349.354166666668
895,817,13,-0.04940982486132289,22195.666666666668,23349.354166666668
895,16,14,0.012597600397584107,23643.5,23349.354166666668
895,815,15,0.13800435236877537,26571.666666666668,23349.354166666668
895,813,16,0.021998288675007912,23863.0,23349.354166666668
895,822,17,0.004396088756915958,23452.0,23349.354166666668
895,819,18,-0.04785375041600906,22232.0,23349.354166666668
895,820,19,0.0283153798864886,24010.5,23349.354166666668
895,1,\N,0.0834132635717083,25297.0,23349.354166666668
895,823,\N,nan,nan,23349.354166666668
895,824,\N,nan,nan,23349.354166666668
896,20,1,-0.04456201697244152,23784.0,24893.295454545456
896,3,2,-0.044320988217893695,23790.0,24893.295454545456
896,154,3,-0.05002533540885877,23648.0,24893.295454545456
896,13,4,-0.057758341283934665,23455.5,24893.295454545456
896,815,5,-0.026826317783631096,24225.5,24893.295454545456
896,1,6,-0.05356042380889346,23560.0,24893.295454545456
896,8,7,0.02698335166916972,25565.0,24893.295454545456
896,814,8,-0.04219190088605462,23843.0,24893.295454545456
896,16,9,-0.04026367084967206,23891.0,24893.295454545456
896,817,10,0.005873249916689818,25039.5,24893.295454545456
896,4,11,0.037240464223815786,25820.333333333332,24893.295454545456
896,813,12,0.04128439110567371,25921.0,24893.295454545456
896,818,13,-0.028654119172285396,24180.0,24893.295454545456
896,18,14,-0.03528240992235045,24015.0,24893.295454545456
896,821,15,-0.08277846505463471,22832.666666666668,24893.295454545456
896,822,16,0.07514893111964242,26764.0,24893.295454545456
896,820,17,-0.011741934894846694,24601.0,24893.295454545456
896,824,18,0.19148547664805687,29660.0,24893.295454545456
896,807,19,0.04428386005115774,25995.666666666668,24893.295454545456
896,17,\N,-0.057055340749836855,23473.0,24893.295454545456
896,819,\N,0.12584531249286723,28026.0,24893.295454545456
896,823,\N,nan,nan,24893.295454545456
897,20,1,-0.02717971951736162,21786.5,22395.19512195122
897,17,2,-0.03805258749971411,21543.0,22395.19512195122
897,3,3,-0.033587343975134035,21643.0,22395.19512195122
897,154,4,-0.01958880552557549,21956.5,22395.19512195122
897,4,5,-0.04035218791487285,21491.5,22395.19512195122
897,814,6,-0.005590267076016952,22270.0,22395.19512195122
897,1,7,-0.040396840350118646,21490.5,22395.19512195122
897,13,8,-0.022111668116963235,21900.0,22395.19512195122
897,815,9,-0.04280807185339189,21436.5,22395.19512195122
897,16,10,-0.01550310770058472,22048.0,22395.19512195122
897,813,11,0.03361457106979612,23148.0,22395.19512195122
897,18,12,0.08710818849426544,24346.0,22395.19512195122
897,821,13,-0.000790130287093369,22377.5,22395.19512195122
897,807,14,-0.08651536388648982,20457.666666666668,22395.19512195122
897,822,15,0.11722625606755806,25020.5,22395.19512195122
897,817,16,0.007805463497723279,22570.0,22395.19512195122
897,818,17,0.01669129811163763,22769.0,22395.19512195122
897,823,18,0.00735893914526527,22560.0,22395.19512195122
897,819,19,0.0382360981177365,23251.5,22395.19512195122
897,824,20,0.06362100755497424,23820.0,22395.19512195122
897,820,21,0.03352526619930452,23146.0,22395.19512195122
897,8,\N,nan,nan,22395.19512195122
898,20,1,-0.03165803780024214,24086.0,24873.444444444445
